sub,Condition,Event.Nr,CDA.AmpSum,expected_value,pe,scr
sub-170,CSminus2,33,0.0105,0.00848172538715592,-0.2919098995897242,0.0105
sub-170,CSplus2,34,0.0,0.0065805435362798126,-0.22015882932839437,0.0
sub-170,CSminusUS2,35,0.0375,0.016518323873829083,0.7681879748303453,0.0375
sub-170,CSminus2,36,0.0262,0.010969893060519703,-0.37187291944231726,0.0262
sub-170,CSplus2,37,0.0,0.0058162291960631865,-0.19606823192608142,0.0
sub-170,CSminus2,38,0.0,0.008726924848595071,-0.2931892098946065,0.0
sub-170,CSminus2,39,0.0,0.0072431206945916355,-0.2433629341176198,0.0
sub-170,CSplus2,40,0.0,0.005184869941003179,-0.17631661536273802,0.0
sub-170,CSminus2,41,0.0,0.006157276687420662,-0.20759283358625563,0.0
sub-170,CSminusUS2,42,0.0543,0.015054400734504546,0.8194431148987116,0.0543
sub-170,CSplus2,43,0.0,0.00465565610255154,-0.15983711409068016,0.0
sub-170,CSminusUS2,44,0.0309,0.01966697757743978,0.6637502713401552,0.0309
sub-170,CSminus2,45,0.0,0.013223293802331091,-0.44368147323367074,0.0
sub-170,CSplus2,46,0.0,0.004206739533026546,-0.14589142517261772,0.0
sub-170,CSplus2,47,0.0,0.003822083415706107,-0.1339496735273242,0.0
sub-170,CSminus2,48,0.0,0.010458630727087017,-0.3474036626643108,0.0
sub-170,CSplus2,49,0.0,0.0034896119752923682,-0.12362050955836665,0.0
sub-170,CSminusUS2,50,0.042,0.018349826716240924,0.7142305642186927,0.042
sub-170,CSminus2,51,0.0716,0.012544644738836971,-0.41834983172507173,0.0716
sub-170,CSplus2,52,0.0,0.0032000465838250996,-0.11460806992040186,0.0
sub-170,CSminus2,53,0.0704,0.010060579471995849,-0.3325294582357699,0.0704
sub-170,CSminus2,54,0.0,0.00837043059294356,-0.27656576882753686,0.0
sub-170,CSplus2,55,0.0,0.0029461378308433058,-0.10668428482258831,0.0
sub-170,CSminusUS2,56,0.0603,0.016844113455281244,0.7643423109984417,0.0603
sub-170,CSplus2,57,0.0345,0.0027221407304710067,-0.09967041294021652,0.0345
sub-170,CSminus2,58,0.0,0.011408514562790514,-0.3811900297816569,0.0
sub-170,CSplus2,59,0.01,0.002523446106572083,-0.09342435912537536,0.01
sub-170,CSminus2,60,0.0,0.009177777506314795,-0.3040601340640334,0.0
sub-170,CSminus2,61,0.0,0.007669436741188808,-0.254196212155248,0.0
sub-170,CSplus2,62,0.0,0.002346315780304476,-0.08783174292930518,0.0
sub-170,CSplus2,63,0.0,0.0021876886544529004,-0.08279947192959648,0.0
sub-170,CSminusUS2,64,0.0344,0.016277723468465295,0.7822858422914349,0.0344
sub-170,CSplus2,65,0.0193,0.002045036334571335,-0.0782510302386344,0.0193
sub-170,CSminus2,66,0.0,0.01094413059873592,-0.3665435136673568,0.0
sub-170,CSminus2,67,0.0,0.008792158240043398,-0.2919233015007008,0.0
sub-170,CSplus2,68,0.0,0.0019162540481476365,-0.07412296737932252,0.0
sub-170,CSminus2,69,0.0,0.007345602307800228,-0.24400505090757305,0.0
sub-047,CSplusUS1,1,0.4469,0.07729766050409453,0.5,0.4469
sub-047,CSminus1,2,0.3434,0.05010854023618107,-0.5,0.3434
sub-047,CSplus1,3,0.1762,0.05950285471430398,-0.5894944598982929,0.1762
sub-047,CSplusUS1,4,0.0575,0.07470767554498496,0.5261844095732079,0.0575
sub-047,CSminus1,5,0.079,0.040714225758057526,-0.4105055401017089,0.079
sub-047,CSplus1,6,0.061,0.05786076375120385,-0.5742678664584475,0.061
sub-047,CSplus1,7,0.0905,0.046395022274350904,-0.4635265115850318,0.0905
sub-047,CSminus1,8,0.0,0.033909896239044626,-0.3471954897766209,0.0
sub-047,CSplusUS1,9,0.0197,0.06545407788064876,0.6120843016489592,0.0197
sub-047,CSminus1,10,0.0112,0.02874765768313138,-0.2991120328913834,0.0112
sub-047,CSplusUS1,11,0.0304,0.07816413033338059,0.48957215453867786,0.0304
sub-047,CSplus1,12,0.02,0.05988018245814742,-0.59318509685657,0.02
sub-047,CSminus1,13,0.0,0.02470895212993826,-0.2613176548478981,0.0
sub-047,CSplus1,14,0.0684,0.04768591141431892,-0.4753827056267502,0.0684
sub-047,CSminus1,15,0.0,0.02147742375896859,-0.230886525115236,0.0
sub-047,CSminus1,16,0.0,0.01884587751510324,-0.20592288065270323,0.0
sub-047,CSplus1,17,0.0,0.039139745887782754,-0.39588545102913564,0.0
sub-047,CSplusUS1,18,0.0246,0.05999284214453054,0.6629634118422449,0.0246
sub-047,CSminus1,19,0.0,0.01667191730827028,-0.18513194436092006,0.0
sub-047,CSplus1,20,0.0718,0.04672065092783495,-0.4706256793360691,0.0718
sub-047,CSplus1,21,0.0113,0.037696155537242086,-0.3822374919543867,0.0113
sub-047,CSminus1,22,0.0,0.01485415183980504,-0.16759548644079944,0.0
sub-047,CSplus1,23,0.0,0.031316777119490526,-0.3225927004112852,0.0
sub-047,CSplusUS1,24,0.019,0.05372645322149476,0.7220501261421066,0.019
sub-047,CSminus1,25,0.0134,0.013318366423706752,-0.1526430642934789,0.0134
sub-047,CSplus1,26,0.0417,0.041611762163164596,-0.422092343364066,0.0417
sub-047,CSminus1,27,0.0,0.012009009756052706,-0.13977347182173502,0.0
sub-047,CSplus1,28,0.0,0.03347066307414701,-0.3417644874907236,0.0
sub-047,CSplus1,29,0.0326,0.02777952440939908,-0.2884121704913639,0.0326
sub-047,CSminus1,30,0.0,0.010883717602382898,-0.12860457678902384,0.0
sub-047,CSminusUS2,31,0.0207,0.03709878521016898,0.8811598912740417,0.0207
sub-047,CSplus2,32,0.0291,0.023545434767886345,-0.24877065975227303,0.0291
sub-047,CSminus2,33,0.0542,0.02784969449102813,-0.2892359290969106,0.0542
sub-047,CSminusUS2,34,0.0569,0.049115195617692384,0.770740302259079,0.0569
sub-047,CSplus2,35,0.0165,0.02026958404871441,-0.2179597769810138,0.0165
sub-047,CSminus2,36,0.0486,0.036775345209048245,-0.371024091735813,0.0486
sub-047,CSplus2,37,0.0,0.017665147276114818,-0.19329948685902304,0.0
sub-047,CSminus2,38,0.0,0.02876823296668179,-0.29202007458719065,0.0
sub-047,CSminus2,39,0.0216,0.023353776583545906,-0.24139762883417903,0.0216
sub-047,CSplus2,40,0.0385,0.0155515659116166,-0.17312738298828084,0.0385
sub-047,CSminusUS2,41,0.027,0.046635073369636265,0.7950268160015114,0.027
sub-047,CSminus2,42,0.0,0.03529188609846682,-0.356441204371118,0.0
sub-047,CSplus2,43,0.0,0.013808137718250325,-0.15634092816137285,0.0
sub-047,CSminusUS2,44,0.0229,0.05501686048271856,0.717416267036739,0.0229
sub-047,CSminus2,45,0.0249,0.04151729764850518,-0.413916416604601,0.0249
sub-047,CSplus2,46,0.0,0.012350622491182225,-0.14217449111154473,0.0
sub-047,CSplus2,47,0.0,0.011118265895714137,-0.1300776278372695,0.0
sub-047,CSminus2,48,0.0,0.03262085091611428,-0.32691866874095565,0.0
sub-047,CSplus2,49,0.0,0.010066092941008412,-0.11964355194363487,0.0
sub-047,CSminusUS2,50,0.0218,0.05370297088052559,0.7299289374254485,0.0218
sub-047,CSminus2,51,0.0,0.04084827348674166,-0.407720893384898,0.0
sub-047,CSplus2,52,0.0,0.009160089143822681,-0.11056477379965361,0.0
sub-047,CSminus2,53,0.0,0.03228964285671342,-0.3239050879549938,0.0
sub-047,CSminus2,54,0.0,0.026369958179324346,-0.2687943224001406,0.0
sub-047,CSplus2,55,0.0,0.008374062670152088,-0.10260440971577284,0.0
sub-047,CSminusUS2,56,0.0263,0.04921149984482108,0.7715681350723783,0.0263
sub-047,CSplus2,57,0.0,0.007687532654841202,-0.09557698364485315,0.0
sub-047,CSminus2,58,0.0119,0.03749319818485378,-0.3765237580362852,0.0119
sub-047,CSplus2,59,0.0,0.007084268628824361,-0.08933521165755785,0.0
sub-047,CSminus2,60,0.0,0.0297116482624677,-0.2997984747897052,0.0
sub-047,CSminusUS2,61,0.0234,0.051533800259761696,0.750286372391663,0.0234
sub-047,CSplus2,62,0.0,0.0065512565500995094,-0.08376068322864133,0.0
sub-047,CSplus2,63,0.0,0.006077952046185451,-0.0787571523988255,0.0
sub-047,CSminus2,64,0.0,0.03919066270996226,-0.39201696282317366,0.0
sub-047,CSminus2,65,0.0,0.03099660616357646,-0.31150932791317876,0.0
sub-047,CSplus2,66,0.0,0.0056557315936300165,-0.07424561935079341,0.0
sub-047,CSminus2,67,0.0,0.025343129827739366,-0.25881212265759485,0.0
sub-047,CSplus2,68,0.0,0.00527748291336335,-0.07016066623759276,0.0
sub-047,CSminus2,69,0.0,0.021193889837460615,-0.22024900919363258,0.0
sub-177,CSplusUS1,1,0.0619,0.057429602531638924,0.5,0.0619
sub-177,CSplus1,2,0.0733,0.043708951351569374,-0.5890922712530279,0.0733
sub-177,CSminus1,3,0.1055,0.03693511890661722,-0.5,0.1055
sub-177,CSplusUS1,4,0.1502,0.05558653700767083,0.5264926716945144,0.1502
sub-177,CSminus1,5,0.0389,0.030161286461665635,-0.4109077287469715,0.0389
sub-177,CSplus1,6,0.1271,0.04254456844209638,-0.5740275342287239,0.1271
sub-177,CSplusUS1,7,0.0804,0.054782511047166374,0.5366257913163403,0.0804
sub-177,CSminus1,8,0.0312,0.02523051954068256,-0.34830812918846094,0.0312
sub-177,CSplus1,9,0.0621,0.04196239747684173,-0.5667800566445963,0.0621
sub-177,CSminus1,10,0.0,0.021464135529172347,-0.30077326665425325,0.0
sub-177,CSplusUS1,11,0.0749,0.05434729168340214,0.5420097041563308,0.0749
sub-177,CSplus1,12,0.0656,0.04162901694269355,-0.5626683047499534,0.0656
sub-177,CSminus1,13,0.0143,0.018501777478166875,-0.2633715237418673,0.0143
sub-177,CSplus1,14,0.0405,0.03359236692101917,-0.45478101938826865,0.0405
sub-177,CSminus1,15,0.0,0.016121590392415716,-0.23321725841361143,0.0
sub-177,CSplus1,16,0.0276,0.027874531386699857,-0.3819337689750716,0.0276
sub-177,CSplusUS1,17,0.0752,0.04405877098261603,0.6724750427584969,0.0752
sub-177,CSminus1,18,0.0107,0.01417662267042831,-0.20844690592534643,0.0107
sub-177,CSminus1,19,0.0,0.012565035482589115,-0.18778830533171811,0.0
sub-177,CSplus1,20,0.0,0.033753688272537316,-0.4633678868690298,0.0
sub-177,CSplus1,21,0.0689,0.027389299110598477,-0.3765317434398383,0.0689
sub-177,CSminus1,22,0.0,0.01121388943211117,-0.17033898119349467,0.0
sub-177,CSplus1,23,0.0145,0.022885461251516376,-0.31878522047689045,0.0145
sub-177,CSminus1,24,0.0,0.010069564047723531,-0.15543965032409962,0.0
sub-177,CSplusUS1,25,0.0609,0.03997909854319713,0.7243809982897225,0.0609
sub-177,CSplus1,26,0.0526,0.030371731233687915,-0.4200625375657908,0.0526
sub-177,CSminus1,27,0.0,0.009091784384794554,-0.14259718248444572,0.0
sub-177,CSplus1,28,0.0109,0.024553094134746614,-0.33994802469223045,0.0109
sub-177,CSplus1,29,0.0191,0.020483078105976237,-0.2875476405355092,0.0191
sub-177,CSminus1,30,0.0,0.008249744702911423,-0.13143541418847415,0.0
sub-177,CSminusUS2,31,0.0562,0.028013994633000805,0.8783374270135815,0.0562
sub-177,CSplus2,32,0.0216,0.017431845110142518,-0.24869695953040347,0.0216
sub-177,CSminus2,33,0.0423,0.020429898185585996,-0.29123359258841225,0.0423
sub-177,CSplus2,34,0.015,0.015056412383898717,-0.21848422787781488,0.015
sub-177,CSminusUS2,35,0.0623,0.03667890405886745,0.7693889502439112,0.0623
sub-177,CSminus2,36,0.0246,0.02690979948153547,-0.37185774858824905,0.0246
sub-177,CSplus2,37,0.0,0.013158854957049037,-0.19427197720858577,0.0
sub-177,CSminus2,38,0.0254,0.021178078355723304,-0.2925065433406635,0.0254
sub-177,CSminus2,39,0.0,0.017295338145632548,-0.2423925798934872,0.0
sub-177,CSplus2,40,0.0,0.011613005071070586,-0.17443642039346835,0.0
sub-177,CSminus2,41,0.0,0.014468443652232552,-0.20639734022973047,0.0
sub-177,CSminusUS2,42,0.0557,0.03281908933347499,0.8208221512625623,0.0557
sub-177,CSplus2,43,0.0,0.010333676373555475,-0.15790323027864397,0.0
sub-177,CSminusUS2,44,0.0598,0.04469370760624882,0.6639222134097029,0.0598
sub-177,CSminus2,45,0.0144,0.03272571049523887,-0.4442095763780838,0.0144
sub-177,CSplus2,46,0.0,0.009261006079867467,-0.14392692359621845,0.0
sub-177,CSplus2,47,0.0,0.00835161251290391,-0.1319716302294887,0.0
sub-177,CSminus2,48,0.0,0.02562594488011413,-0.34713159903592933,0.0
sub-177,CSplus2,49,0.0,0.007573264289742822,-0.12164130892395163,0.0
sub-177,CSminusUS2,50,0.0672,0.04128850583889835,0.7148786535011724,0.0672
sub-177,CSminus2,51,0.0154,0.030821086992994823,-0.41874731943049365,0.0154
sub-177,CSplus2,52,0.0,0.006901511638788972,-0.11263654184293194,0.0
sub-177,CSminus2,53,0.0,0.024467670602997246,-0.3321344791019691,0.0
sub-177,CSminus2,54,0.0,0.020061702395199502,-0.27579682604112665,0.0
sub-177,CSplus2,55,0.0,0.006317477333685872,-0.1047266118563668,0.0
sub-177,CSminusUS2,56,0.06,0.0372954148293832,0.7653956441438452,0.06
sub-177,CSplus2,57,0.0,0.005806363112060196,-0.09773082441510036,0.0
sub-177,CSminus2,58,0.0,0.027846048897297596,-0.3812584708298088,0.0
sub-177,CSplus2,59,0.0,0.0053564133366999864,-0.09150565151804405,0.0
sub-177,CSminus2,60,0.0,0.022189889416092633,-0.30341277317016135,0.0
sub-177,CSminus2,61,0.0143,0.018279397813174208,-0.25324182289391967,0.0143
sub-177,CSplus2,62,0.0,0.004958179666219915,-0.0859356662365426,0.0
sub-177,CSplus2,63,0.0,0.004603989017624864,-0.08092701544668555,0.0
sub-177,CSminusUS2,64,0.058,0.03587523566271159,0.7834708870292221,0.058
sub-177,CSplus2,65,0.0,0.004287551927703735,-0.07640263377283035,0.0
sub-177,CSminus2,66,0.0,0.026696655643536828,-0.3665215443759804,0.0
sub-177,CSminus2,67,0.0,0.02124691915016091,-0.29121656352548786,0.0
sub-177,CSplus2,68,0.0,0.0040036698097360626,-0.07229867746217167,0.0
sub-177,CSminus2,69,0.0,0.017496417131539526,-0.24301432578932364,0.0
sub-130,CSplusUS1,1,1.949,1.266507435852864,0.5,1.949
sub-130,CSplus1,2,1.5466,1.1421359575084633,-0.5480305967944928,1.5466
sub-130,CSminus1,3,1.4028,1.0411117002813877,-0.5,1.4028
sub-130,CSplusUS1,4,1.1071,1.2561126482011524,0.5049004848386085,1.1071
sub-130,CSminus1,5,1.611,0.9400874430543162,-0.45196940320550605,1.611
sub-130,CSplus1,6,1.0778,1.132872117762478,-0.5436595708164242,1.0778
sub-130,CSplusUS1,7,0.8351,1.2478499075216571,0.5088025027059726,0.8351
sub-130,CSminus1,8,0.6019,0.8494579734789662,-0.40883929124962703,0.6019
sub-130,CSplus1,9,0.8857,1.1254963386706713,-0.5401733942765033,0.8857
sub-130,CSminus1,10,0.8985,0.7680923436495887,-0.37008020527181107,0.8985
sub-130,CSplusUS1,11,1.2953,1.2412606621248359,0.5119196463169413,1.2953
sub-130,CSplus1,12,0.957,1.119605175342868,-0.5373840320023366,0.957
sub-130,CSminus1,13,0.9163,0.6949894544997007,-0.33522313716135776,0.9163
sub-130,CSplus1,14,1.0596,1.0105938671807886,-0.48558238286855376,1.0596
sub-130,CSminus1,15,0.7158,0.6292623444416253,-0.3038522455908266,0.7158
sub-130,CSplus1,16,1.1144,0.9128368964177669,-0.43908412738479935,1.1144
sub-130,CSplusUS1,17,1.2779,1.0505014203753735,0.6026856903958618,1.2779
sub-130,CSminus1,18,0.2144,0.5701244797803487,-0.2755984976312619,0.2144
sub-130,CSminus1,19,0.5428,0.5168777784468812,-0.25013411194586394,0.5428
sub-130,CSplus1,20,0.7738,0.9483617045964758,-0.45582504017651126,0.7738
sub-130,CSplus1,21,1.5348,0.8567556608447207,-0.41224178686821605,1.5348
sub-130,CSminus1,22,0.1793,0.4689021364859918,-0.22716769707497134,0.1793
sub-130,CSplus1,23,1.2015,0.7745342124870197,-0.37308541328129147,1.2015
sub-130,CSminus1,24,0.6368,0.42564625899606834,-0.20643999323263884,0.6368
sub-130,CSplusUS1,25,1.3992,0.9260763490405334,0.6621203117811613,1.3992
sub-130,CSplus1,26,0.5169,0.8363428949590854,-0.40226372140720124,0.5169
sub-130,CSminus1,27,0.0555,0.38661962473232553,-0.18772013874295232,0.0555
sub-130,CSplus1,28,1.0371,0.7558362199224041,-0.36393972126416513,1.0371
sub-130,CSplus1,29,1.0117,0.6835523578125723,-0.32949630751505027,1.0117
sub-130,CSminus1,30,0.2987,0.3513854370852553,-0.17080239309490056,0.2987
sub-130,CSminusUS2,31,0.6178,0.5449501698197827,0.8444967421263595,0.6178
sub-130,CSplus2,32,0.8857,0.6186027186837779,-0.29851712793455865,0.8857
sub-130,CSminus2,33,1.0942,0.49282796306341115,-0.23772013836215747,1.0942
sub-130,CSplus2,34,0.5629,0.5602001029688531,-0.2706330642467277,0.5629
sub-130,CSminusUS2,35,0.7367,0.6714052948946169,0.7846166293761259,0.7367
sub-130,CSminus2,36,0.4002,0.6059709556210102,-0.2913444394733648,0.4002
sub-130,CSplus2,37,0.1797,0.5076465026608347,-0.24551657367559032,0.1797
sub-130,CSminus2,38,0.6607,0.5473184600926447,-0.26344208210093273,0.6607
sub-130,CSminus2,39,0.7379,0.49470249347319134,-0.23838629790833935,0.7379
sub-130,CSplus2,40,0.9016,0.46032244887713814,-0.2228767457869766,0.9016
sub-130,CSminus2,41,0.9409,0.44746441883610516,-0.21586872627709514,0.9409
sub-130,CSminusUS2,42,0.3998,0.6304173594038069,0.8043836005541377,0.3998
sub-130,CSplus2,43,0.0,0.41767769934563864,-0.20245497922805258,0.0
sub-130,CSminusUS2,44,0.2118,0.7943025001321223,0.7265513622669251,0.2118
sub-130,CSminus2,45,0.74,0.7158245696055112,-0.34328875268858466,0.74
sub-130,CSplus2,46,0.0154,0.37922308838131197,-0.1840211963939064,0.0154
sub-130,CSplus2,47,0.339,0.3445233866535619,-0.167370525480489,0.339
sub-130,CSminus2,48,0.562,0.6455828692914353,-0.3099440219813278,0.562
sub-130,CSplus2,49,0.1774,0.31319103914720653,-0.15232038913213172,0.1774
sub-130,CSminusUS2,50,0.5345,0.8080576129795608,0.7199545991444802,0.5345
sub-130,CSminus2,51,0.2,0.7283021581555907,-0.34927634712029104,0.2
sub-130,CSplus2,52,0.2294,0.2848806677547864,-0.1387079472206849,0.2294
sub-130,CSminus2,53,0.5685,0.65690338586547,-0.315379588191407,0.5685
sub-130,CSminus2,54,0.7231,0.5929344564538611,-0.2849807366802908,0.7231
sub-130,CSplus2,55,0.2018,0.25928424037357134,-0.12638784842006906,0.2018
sub-130,CSminusUS2,56,0.1753,0.7609728578664272,0.7423028069238966,0.1753
sub-130,CSplus2,57,0.2256,0.2361268216111997,-0.11523025134733397,0.2256
sub-130,CSminus2,58,0.5252,0.6861568196254288,-0.329251813358993,0.5252
sub-130,CSplus2,59,0.1084,0.21516283156047658,-0.10511908128296747,0.1084
sub-130,CSminus2,60,0.5445,0.6191473617813935,-0.29742175661285153,0.5445
sub-130,CSminus2,61,0.1266,0.5590824828362557,-0.26886276241999346,0.1266
sub-130,CSplus2,62,0.1181,0.19617274886495664,-0.0959504929880551,0.1181
sub-130,CSplus2,63,0.2803,0.17896020269842358,-0.08763151401312921,0.2803
sub-130,CSminusUS2,64,0.3655,0.7305964387642523,0.7567813777986532,0.3655
sub-130,CSplus2,65,0.0,0.16334940552160052,-0.08007884623499589,0.0
sub-130,CSminus2,66,0.1089,0.6588772160953378,-0.31623533617958993,0.1089
sub-130,CSminus2,67,0.0519,0.5946294935623492,-0.28571038270392407,0.0519
sub-130,CSplus2,68,0.1557,0.1491828847269344,-0.07321780624125108,0.1557
sub-130,CSminus2,69,0.0224,0.5370296176122956,-0.2583173595787193,0.0224
sub-172,CSplusUS1,1,2.2154,1.1644263467126512,0.5,2.2154
sub-172,CSplus1,2,2.6498,0.9743768929117267,-0.5798633068762494,2.6498
sub-172,CSminus1,3,2.563,0.8397730484974271,-0.5,2.563
sub-172,CSplusUS1,4,1.8419,1.1416853762866512,0.513468081582007,1.8419
sub-172,CSminus1,5,0.7772,0.7051692040831233,-0.42013669312375396,0.7772
sub-172,CSplus1,6,1.0209,0.9556769884781005,-0.5687877472115566,1.0209
sub-172,CSplusUS1,7,1.3293,1.126272304418771,0.5225981657913964,1.3293
sub-172,CSminus1,8,0.062,0.5933063300948209,-0.3537414678295134,0.062
sub-172,CSplus1,9,0.0415,0.9429442361668334,-0.5612438695656877,0.0415
sub-172,CSminus1,10,0.6604,0.5001433605401463,-0.2984218021999632,0.6604
sub-172,CSplusUS1,11,1.0283,1.1157307369500395,0.5288454284768149,1.0283
sub-172,CSplus1,12,0.3179,0.934198288402218,-0.5560591252003056,0.3179
sub-172,CSminus1,13,0.2525,0.42239346285335105,-0.2522322207798053,0.2525
sub-172,CSplus1,14,0.8814,0.7838063657011135,-0.46684258966418174,0.8814
sub-172,CSminus1,15,0.0118,0.35737631747783155,-0.21358651700551995,0.0118
sub-172,CSplus1,16,1.4705,0.6589336605222508,-0.39273907321596374,1.4705
sub-172,CSplusUS1,17,0.5431,0.8796786282434392,0.6689484100366588,0.5431
sub-172,CSminus1,18,0.0,0.30290073957104424,-0.18118807591665176,0.0
sub-172,CSminus1,19,0.0715,0.25717110942885846,-0.1539743791931616,0.0715
sub-172,CSplus1,20,0.7846,0.7375882078490816,-0.43931606542073187,0.7846
sub-172,CSplus1,21,1.1818,0.6197100645361849,-0.369358824438549,1.1818
sub-172,CSminus1,22,0.0,0.21871255232036324,-0.13107266432867365,0.0
sub-172,CSplus1,23,1.327,0.5217003366083994,-0.3111706158111839,1.327
sub-172,CSminus1,24,0.0,0.18631093426324596,-0.11176438769603345,0.0
sub-172,CSplusUS1,25,1.1925,0.7646879361504743,0.7373355061397581,1.1925
sub-172,CSplus1,26,0.1183,0.6410533126583228,-0.38186962940292135,0.1183
sub-172,CSminus1,27,0.0326,0.1589646039024376,-0.09545666017574805,0.0326
sub-172,CSplus1,28,0.0,0.5385201184277578,-0.321012247296445,0.0
sub-172,CSplus1,29,0.1014,0.453294117485048,-0.27040816578497806,0.1014
sub-172,CSminus1,30,0.3677,0.1358454759340412,-0.0816592229440876,0.3677
sub-172,CSminusUS2,31,0.0,0.44092086427590577,0.9300341610146051,0.0
sub-172,CSplus2,32,0.0,0.3822989006665981,-0.22823534602855974,0.0
sub-172,CSminus2,33,0.0512,0.36886917578630357,-0.2197658283467712,0.0512
sub-172,CSplus2,34,0.2845,0.3230331106159334,-0.19301274733318077,0.2845
sub-172,CSminusUS2,35,0.1142,0.633932772230915,0.8156107985559439,0.1142
sub-172,CSminus2,36,0.0,0.5290833971944149,-0.3147765151317164,0.0
sub-172,CSplus2,37,0.0,0.2734575068798417,-0.16353317727649416,0.0
sub-172,CSminus2,38,0.0,0.44254586953112757,-0.26344898957417884,0.0
sub-172,CSminus2,39,0.0,0.37095029183890127,-0.22097253473599762,0.0
sub-172,CSplus2,40,0.0,0.23190532064056915,-0.1388100471708502,0.0
sub-172,CSminus2,41,0.1354,0.3115793118031961,-0.18573696675971377,0.1354
sub-172,CSminusUS2,42,0.0,0.5868885869080939,0.8435593713532131,0.0
sub-172,CSplus2,43,0.0,0.1970108579967191,-0.11803500626986932,0.0
sub-172,CSminusUS2,44,0.0185,0.8149968527578817,0.708245195296297,0.0185
sub-172,CSminus2,45,0.0712,0.679765008038645,-0.40415869996754916,0.0712
sub-172,CSplus2,46,0.0218,0.16765245539747334,-0.10054412010761335,0.0218
sub-172,CSplus2,47,1.0763,0.14290676307591071,-0.08579078432182,1.0763
sub-172,CSminus2,48,0.9414,0.5681922604851521,-0.33801126935854653,0.9414
sub-172,CSplus2,49,0.0,0.12201199999321345,-0.07332396698351086,0.0
sub-172,CSminusUS2,50,0.0,0.8005758766124309,0.7167054618739239,0.0
